"Protocol","Flow Duration","Total Fwd Packet","Total Bwd packets","Total Length of Fwd Packet","Total Length of Bwd Packet","Fwd Packet Length Max","Fwd Packet Length Min","Fwd Packet Length Mean","Fwd Packet Length Std","Bwd Packet Length Max","Bwd Packet Length Min","Bwd Packet Length Mean","Bwd Packet Length Std","Flow Bytes/s","Flow Packets/s","Flow IAT Mean","Flow IAT Std","Flow IAT Max","Flow IAT Min","Fwd IAT Total","Fwd IAT Mean","Fwd IAT Std","Fwd IAT Max","Fwd IAT Min","Bwd IAT Total","Bwd IAT Mean","Bwd IAT Std","Bwd IAT Max","Bwd IAT Min","Fwd PSH Flags","Bwd PSH Flags","Fwd URG Flags","Bwd URG Flags","Fwd Header Length","Bwd Header Length","Fwd Packets/s","Bwd Packets/s","Packet Length Min","Packet Length Max","Packet Length Mean","Packet Length Std","Packet Length Variance","FIN Flag Count","SYN Flag Count","RST Flag Count","PSH Flag Count","ACK Flag Count","URG Flag Count","CWE Flag Count","ECE Flag Count","Down/Up Ratio","Average Packet Size","Fwd Segment Size Avg","Bwd Segment Size Avg","Fwd Bytes/Bulk Avg","Fwd Packet/Bulk Avg","Fwd Bulk Rate Avg","Bwd Bytes/Bulk Avg","Bwd Packet/Bulk Avg","Bwd Bulk Rate Avg","Subflow Fwd Packets","Subflow Fwd Bytes","Subflow Bwd Packets","Subflow Bwd Bytes","FWD Init Win Bytes","Bwd Init Win Bytes","Fwd Act Data Pkts","Fwd Seg Size Min","Active Mean","Active Std","Active Max","Active Min","Idle Mean","Idle Std","Idle Max","Idle Min","Label"
17.0,410377.0,2.0,0.0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,107.2184845,4.873567476,410377.0,0.0,410377.0,410377.0,410377.0,410377.0,0.0,410377.0,410377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.873567476,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,410186.0,2.0,0.0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,107.2684099,4.875836816,410186.0,0.0,410186.0,410186.0,410186.0,410186.0,0.0,410186.0,410186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.875836816,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,1.19997587E8,4.0,0.0,376.0,0.0,94.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,3.133396341,0.033334004,3.999919567E7,6.75551563E7,1.18005171E8,994987.0,1.19997587E8,3.999919567E7,6.75551563E7,1.18005171E8,994987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.033334004,0.0,94.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.5,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,1.42772E15,8.344398338E7,1.42772E15,1.42772E15,"Normal"
6.0,103.0,3.0,0.0,77.0,0.0,46.0,0.0,25.66666667,23.45918441,0.0,0.0,0.0,0.0,747572.8155,29126.21359,51.5,58.68986284,93.0,10.0,103.0,51.5,58.68986284,93.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,29126.21359,0.0,0.0,46.0,30.75,21.68524844,470.25,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,41.0,25.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,237.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
6.0,9.4079966E7,11.0,13.0,2347.0,711.0,1320.0,0.0,213.3636364,387.1788405,286.0,0.0,54.69230769,99.62043349,32.50426345,0.255102133,4090433.304,9771269.677,2.9446155E7,2.0,9.4079937E7,9407993.7,1.334561833E7,2.9446155E7,9.0,9.4041845E7,7836820.417,1.263194987E7,2.9562816E7,5.0,1.0,0.0,0.0,0.0,352.0,416.0,0.116921811,0.138180322,0.0,1320.0,124.72,271.7642238,73855.79333,0.0,0.0,0.0,13.0,24.0,0.0,0.0,0.0,1.0,129.9166667,213.3636364,54.69230769,0.0,0.0,0.0,0.0,9.0,30543.0,0.0,97.0,0.0,29.0,1653.0,1444.0,8.0,32.0,0.0,0.0,0.0,0.0,1.42772E15,2.449766262E7,1.42772E15,1.42772E15,"Normal"
17.0,2166314.0,2.0,0.0,382.0,0.0,191.0,191.0,191.0,0.0,0.0,0.0,0.0,0.0,176.3363944,0.923227196,2166314.0,0.0,2166314.0,2166314.0,2166314.0,2166314.0,0.0,2166314.0,2166314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.923227196,0.0,191.0,191.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.5,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,191.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,339.0,1.0,1.0,33.0,185.0,33.0,33.0,33.0,0.0,185.0,185.0,185.0,0.0,643067.8466,5899.705015,339.0,0.0,339.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2949.852507,2949.852507,33.0,185.0,83.66666667,87.75724092,7701.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.5,33.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,429.0,1.0,1.0,33.0,185.0,33.0,33.0,33.0,0.0,185.0,185.0,185.0,0.0,508158.5082,4662.004662,429.0,0.0,429.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2331.002331,2331.002331,33.0,185.0,83.66666667,87.75724092,7701.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.5,33.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,430.0,1.0,1.0,33.0,345.0,33.0,33.0,33.0,0.0,345.0,345.0,345.0,0.0,879069.7674,4651.162791,430.0,0.0,430.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2325.581395,2325.581395,33.0,345.0,137.0,180.133284,32448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.5,33.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,172.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,313.0,1.0,1.0,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,798722.0447,6389.776358,313.0,0.0,313.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3194.888179,3194.888179,37.0,213.0,95.66666667,101.6136474,10325.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.5,37.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,106.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,429.0,1.0,1.0,33.0,345.0,33.0,33.0,33.0,0.0,345.0,345.0,345.0,0.0,881118.8811,4662.004662,429.0,0.0,429.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2331.002331,2331.002331,33.0,345.0,137.0,180.133284,32448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.5,33.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,172.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
0.0,4.5479318E7,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087952067,1.515977267E7,2.625744366E7,4.5479257E7,28.0,4.547929E7,4.547929E7,0.0,4.547929E7,4.547929E7,4.5479285E7,4.5479285E7,0.0,4.5479285E7,4.5479285E7,0.0,0.0,0.0,0.0,0.0,0.0,0.043976033,0.043976033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42772E15,3.215864789E7,1.42772E15,1.42772E15,"Normal"
17.0,1362.0,1.0,1.0,33.0,345.0,33.0,33.0,33.0,0.0,345.0,345.0,345.0,0.0,277533.0396,1468.428781,1362.0,0.0,1362.0,1362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,734.2143906,734.2143906,33.0,345.0,137.0,180.133284,32448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.5,33.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,172.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,477.0,1.0,1.0,33.0,345.0,33.0,33.0,33.0,0.0,345.0,345.0,345.0,0.0,792452.8302,4192.872117,477.0,0.0,477.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2096.436059,2096.436059,33.0,345.0,137.0,180.133284,32448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.5,33.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,172.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,357.0,1.0,1.0,33.0,185.0,33.0,33.0,33.0,0.0,185.0,185.0,185.0,0.0,610644.2577,5602.240896,357.0,0.0,357.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2801.120448,2801.120448,33.0,185.0,83.66666667,87.75724092,7701.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.5,33.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,359.0,1.0,1.0,33.0,185.0,33.0,33.0,33.0,0.0,185.0,185.0,185.0,0.0,607242.3398,5571.030641,359.0,0.0,359.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2785.51532,2785.51532,33.0,185.0,83.66666667,87.75724092,7701.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.5,33.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,277.0,1.0,1.0,33.0,185.0,33.0,33.0,33.0,0.0,185.0,185.0,185.0,0.0,787003.6101,7220.216606,277.0,0.0,277.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3610.108303,3610.108303,33.0,185.0,83.66666667,87.75724092,7701.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.5,33.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,356.0,1.0,1.0,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,702247.191,5617.977528,356.0,0.0,356.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2808.988764,2808.988764,37.0,213.0,95.66666667,101.6136474,10325.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.5,37.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,106.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,311.0,1.0,1.0,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,803858.5209,6430.868167,311.0,0.0,311.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3215.434084,3215.434084,37.0,213.0,95.66666667,101.6136474,10325.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.5,37.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,106.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,376.0,1.0,1.0,37.0,373.0,37.0,37.0,37.0,0.0,373.0,373.0,373.0,0.0,1090425.532,5319.148936,376.0,0.0,376.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2659.574468,2659.574468,37.0,373.0,149.0,193.9896904,37632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223.5,37.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,186.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,454.0,1.0,1.0,39.0,218.0,39.0,39.0,39.0,0.0,218.0,218.0,218.0,0.0,566079.2952,4405.286344,454.0,0.0,454.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2202.643172,2202.643172,39.0,218.0,98.66666667,103.3456982,10680.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,39.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,109.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,419.0,1.0,1.0,33.0,345.0,33.0,33.0,33.0,0.0,345.0,345.0,345.0,0.0,902147.9714,4773.26969,419.0,0.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2386.634845,2386.634845,33.0,345.0,137.0,180.133284,32448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.5,33.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,172.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,274.0,1.0,1.0,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,912408.7591,7299.270073,274.0,0.0,274.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3649.635036,3649.635036,37.0,213.0,95.66666667,101.6136474,10325.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.5,37.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,106.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,513.0,1.0,1.0,37.0,373.0,37.0,37.0,37.0,0.0,373.0,373.0,373.0,0.0,799220.2729,3898.635478,513.0,0.0,513.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1949.317739,1949.317739,37.0,373.0,149.0,193.9896904,37632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223.5,37.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,186.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,1506.0,1.0,1.0,37.0,373.0,37.0,37.0,37.0,0.0,373.0,373.0,373.0,0.0,272244.3559,1328.021248,1506.0,0.0,1506.0,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,664.0106242,664.0106242,37.0,373.0,149.0,193.9896904,37632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223.5,37.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,186.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,407.0,1.0,1.0,33.0,185.0,33.0,33.0,33.0,0.0,185.0,185.0,185.0,0.0,535626.5356,4914.004914,407.0,0.0,407.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2457.002457,2457.002457,33.0,185.0,83.66666667,87.75724092,7701.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.5,33.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,1383.0,1.0,1.0,33.0,345.0,33.0,33.0,33.0,0.0,345.0,345.0,345.0,0.0,273318.872,1446.131598,1383.0,0.0,1383.0,1383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,723.065799,723.065799,33.0,345.0,137.0,180.133284,32448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.5,33.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,172.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,428.0,1.0,1.0,37.0,373.0,37.0,37.0,37.0,0.0,373.0,373.0,373.0,0.0,957943.9252,4672.897196,428.0,0.0,428.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2336.448598,2336.448598,37.0,373.0,149.0,193.9896904,37632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223.5,37.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,186.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,392.0,1.0,1.0,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,637755.102,5102.040816,392.0,0.0,392.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2551.020408,2551.020408,37.0,213.0,95.66666667,101.6136474,10325.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.5,37.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,106.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,424.0,1.0,1.0,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,589622.6415,4716.981132,424.0,0.0,424.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2358.490566,2358.490566,37.0,213.0,95.66666667,101.6136474,10325.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.5,37.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,106.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,313.0,1.0,1.0,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,798722.0447,6389.776358,313.0,0.0,313.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3194.888179,3194.888179,37.0,213.0,95.66666667,101.6136474,10325.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.5,37.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,106.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,406.0,1.0,1.0,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,615763.5468,4926.108374,406.0,0.0,406.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2463.054187,2463.054187,37.0,213.0,95.66666667,101.6136474,10325.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.5,37.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,106.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,39654.0,1.0,1.0,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,6304.534221,50.43627377,39654.0,0.0,39654.0,39654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,25.21813688,25.21813688,37.0,213.0,95.66666667,101.6136474,10325.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.5,37.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,106.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,359.0,1.0,1.0,33.0,185.0,33.0,33.0,33.0,0.0,185.0,185.0,185.0,0.0,607242.3398,5571.030641,359.0,0.0,359.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2785.51532,2785.51532,33.0,185.0,83.66666667,87.75724092,7701.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.5,33.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,370.0,1.0,1.0,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,675675.6757,5405.405405,370.0,0.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2702.702703,2702.702703,37.0,213.0,95.66666667,101.6136474,10325.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.5,37.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,106.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,419.0,1.0,1.0,33.0,185.0,33.0,33.0,33.0,0.0,185.0,185.0,185.0,0.0,520286.3962,4773.26969,419.0,0.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2386.634845,2386.634845,33.0,185.0,83.66666667,87.75724092,7701.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.5,33.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,422.0,1.0,1.0,33.0,185.0,33.0,33.0,33.0,0.0,185.0,185.0,185.0,0.0,516587.6777,4739.336493,422.0,0.0,422.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2369.668246,2369.668246,33.0,185.0,83.66666667,87.75724092,7701.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.5,33.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,389.0,1.0,1.0,33.0,185.0,33.0,33.0,33.0,0.0,185.0,185.0,185.0,0.0,560411.3111,5141.388175,389.0,0.0,389.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2570.694087,2570.694087,33.0,185.0,83.66666667,87.75724092,7701.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.5,33.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
17.0,376.0,1.0,1.0,33.0,185.0,33.0,33.0,33.0,0.0,185.0,185.0,185.0,0.0,579787.234,5319.148936,376.0,0.0,376.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2659.574468,2659.574468,33.0,185.0,83.66666667,87.75724092,7701.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.5,33.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,92.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Normal"
